Accession,Liquid culture rna expression levels
AO090701000406,3.87285054071892
AO090038000347,5.11121179062514
AO090001000185,4.47376334737857
AO090120000276,4.78772663239768
AO090003001461,0.425638733431656
AO090010000015,2.40735862692647
AO090003000469,5.23496163987418
AO090026000009,6.68281949473664
AO090102000378,10.6983103349178
AO090124000011,1.77011663744594
AO090010000254,2.81113236915973
AO090010000279,2.81113236915973
AO090003001120,8.6417259671572
AO090011000368,2.17777986303954
AO090003000441,4.13027215404052
AO090020000389,0.047933525965654
AO090011000033,3.14793715524169
AO090005001647,2.33211184363124
AO090005000098,3.01055642941572
AO090003000118,8.6148568703149
AO090009000521,4.18763704506886
AO090102000042,6.35225400906231
AO090005000702,10.1379407417358
AO090102000223,5.36431688299164
AO090003000835,2.46906076426113
AO090012000128,6.35331218897387
AO090120000090,5.53942383012493
AO090005001576,4.42287999056655
AO090102000569,3.29266451440992
AO090012000644,2.31295240626269
AO090011000051,3.09770411553039
AO090012000166,3.16361271373316
AO090011000729,2.56594564338212
AO090011000331,4.62474135558058
AO090009000563,1.58757335920932
AO090003000983,5.32136723580739
AO090701000042,2.96177714510296
AO090026000034,2.34254241572447
AO090005001472,3.46706470164291
AO090005001047,3.05062654538555
AO090023000680,2.49297303321569
AO090023000071,0.321243389758707
AO090038000382,7.00201262679445
AO090010000164,5.63995783793119
AO090012000930,4.8591437106359
AO090005000570,1.96396226344866
AO090010000324,4.35480022309708
AO090005001458,5.72847489011686
AO090010000410,4.2082018173243
AO090102000184,0.597627803639303
AO090005001320,5.11033673296538
AO090009000324,2.29932676616688
AO090003000521,3.63179103200114
AO090005001352,7.63415232263413
AO090701000605,3.14793715524169
AO090001000023,3.0336136855539
AO090003000076,5.93088518299301
AO090005000063,1.81790147625023
AO090003000943,3.26332393952904
AO090003000672,5.29683757159394
AO090005000999,5.67912421180571
AO090038000577,3.68917512788085
AO090005001046,3.26424734754815
AO090010000125,0.815980596286053
AO090005000925,6.92714936071362
AO090102000461,2.26688116447339
AO090020000141,4.41222800219457
AO090701000481,1.74245856498584
AO090009000572,3.26074117424251
AO090012000595,3.7651652232966
AO090012000410,4.40376314802428
AO090166000091,2.00745071174036
AO090020000193,4.92646919578327
AO090020000296,8.28414586324698
AO090038000040,3.99831457723411
AO090023000717,3.8515421313752
AO090005001386,4.41316750705699
AO090020000535,5.39142395680098
AO090026000743,2.27877084360856
AO090012001014,4.14163466340514
AO090009000342,1.34043133231394
AO090038000498,2.61289045659235
AO090102000605,4.10667059887457
AO090009000256,4.47735384765737
AO090005001457,3.39189947845785
AO090003001328,2.88339754149998
AO090026000765,9.36195021582517
AO090005001199,4.55754168721712
AO090005000408,6.06438751318336
AO090005000612,3.83715606568925
AO090005000106,7.42087359544642
AO090026000261,4.43861744032083
AO090011000542,3.04853420893467
AO090026000063,0.560901156721551
AO090038000612,5.25034595852608
AO090038000112,8.78184079354246
AO090003000551,9.50923123837235
AO090102000357,6.91411197592685
AO090003000286,6.4688737389767
AO090102000549,6.79402190931723
AO090009000258,5.25737106931566
AO090038000540,1.20844501210251
AO090020000210,4.35070802743032
AO090038000233,10.5321939928033
AO090001000167,0.797692046917696
AO090001000044,0.0407592646780314
AO090113000022,15.600485786647
AO090103000452,3.43927605222385
AO090020000703,8.46414927342106
AO090701000158,3.84314093477567
AO090005001139,3.25575024387377
AO090003000064,1.7167998712578
AO090012000279,4.84350596400042
AO090020000689,0.226938030441787
AO090010000627,0.911089445744231
AO090003000893,1.7842775705455
AO090005000197,4.98278384419834
AO090011000467,7.59121166651715
AO090026000766,5.89107238813147
AO090038000583,4.66299297064329
AO090011000698,3.8773983486911
AO090023000583,9.51582309999531
AO090012000844,8.22750213084871
AO090103000092,3.68132952860133
AO090011000447,4.90428115221289
AO090005001527,5.73890446666682
AO090020000495,6.19540823106077
AO090003001495,2.64572593497257
AO090206000126,1.90416539421069
AO090009000373,1.75011531950869
AO090001000387,1.32420939289849
AO090113000108,3.39925053385635
AO090011000420,8.04016834117009
AO090138000023,0.833997261873566
AO090701000161,2.74992010255961
AO090103000039,3.22232439604023
AO090011000511,2.27586424814477
AO090003001161,3.85804967116057
AO090206000038,2.87974199226279
AO090005000131,5.92877040845816
AO090009000382,6.46816205255401
AO090011000631,5.15308057025849
AO090010000027,3.46156142433872
AO090003000111,4.6347328751447
AO090003001414,10.2042017923354
AO090026000555,3.00062506917473
AO090012000840,7.02740549950059
AO090020000076,6.96768903548663
AO090001000639,3.35505184205137
AO090038000481,2.44215002023649
AO090003001185,0.523555625160065
AO090005000933,2.42064306126552
AO090026000671,2.47306419099957
AO090102000024,7.37175156607231
AO090003001428,10.6141920429203
AO090023000509,2.59947198506046
AO090009000561,3.2472484521422
AO090026000253,3.81452820838039
AO090003000884,6.3453901807885
AO090003000214,2.91872565552196
AO090005000776,2.98202221909979
AO090023000792,5.96161924120942
AO090206000080,3.45947977865802
AO090102000483,3.0863572140083
AO090012000792,10.4495885497225
AO090023000308,6.73327325433615
AO090023000836,5.50702953872069
AO090009000554,5.17461039817097
AO090023000083,8.12451738085215
AO090103000098,3.12561135981444
AO090138000034,1.33954772563476
AO090003001361,0.047933525965654
AO090206000123,1.93606507220649
AO090026000161,2.0208198521915
AO090001000386,6.96395254326831
AO090003000201,2.12413996493512
AO090023000076,5.42098220217818
AO090020000691,1.73245458133006
AO090012000500,3.99885440368468
AO090113000169,3.08767918311767
AO090005000302,6.3699267727808
AO090026000645,4.72982778930446
AO090026000623,5.8956304134288
AO090001000365,1.56972607471621
AO090009000359,2.16587442224076
AO090003001129,5.52773265728731
AO090003000761,2.71993532095351
AO090005000479,4.81369848168751
AO090120000142,3.60424692687498
AO090003000273,4.20942371099948
AO090005001342,5.0211151676571
AO090023000144,0.1208860142646
AO090009000171,8.08096725790536
AO090010000488,2.77515339230227
AO090009000026,5.37063252228178
AO090011000761,4.93958223827818
AO090010000009,6.46266113514575
AO090120000239,2.66519448430539
AO090010000715,1.87607432349023
AO090005000967,3.79137802858078
AO090020000092,4.73151430304641
AO090005000170,4.29885469094013
AO090005000090,3.20245739479953
AO090003000714,1.96290161776183
AO090003001514,3.42077755089245
AO090023000572,3.92114445003846
AO090120000221,9.47286644456278
AO090003001443,0.727445193470932
AO090001000637,4.64655617329558
AO090005000250,0.348491712997169
AO090020000610,0.536509578772273
AO090010000013,1.18007775829729
AO090026000585,0.0185075675311748
AO090010000038,0.93250474405657
AO090138000141,3.35491420454555
AO090701000424,0.0826054430808103
AO090124000021,1.84433536438287
AO090026000412,4.0853778914966
AO090010000717,0.0476569863927752
AO090020000110,2.5476445062306
AO090020000101,4.76569863927752
AO090023000920,4.50826581099512
AO090003000404,6.99267256106323
AO090003000326,5.41259491666681
AO090005001363,5.44067978524212
AO090005000532,1.23214001233982
AO090010000177,8.35232813372638
AO090010000652,1.45942641932609
AO090001000100,2.91548622638154
AO090011000903,3.51482490210557
AO090010000037,1.45989001026469
AO090005001508,3.40210278584262
AO090038000240,3.71724493863646
AO090012000267,4.64337577892645
AO090005001085,1.53019118959935
AO090020000178,2.78296412518238
AO090020000416,6.40390754652916
AO090102000025,7.48997114501377
AO090026000015,2.8969269969312
AO090103000208,1.30103572852276
AO090003000109,3.54882607410277
AO090701000512,0.512723439811926
AO090120000118,3.81255891142201
AO090012000018,4.15471163424194
AO090103000139,4.5312694505493
AO090001000184,3.67547814157313
AO090023000167,2.37394147171488
AO090011000347,1.60863231262631
AO090120000004,4.98326314237497
AO090010000051,6.89413848268417
AO090026000513,1.92076486190942
AO090038000358,3.9731422351368
AO090005001553,3.07915498909008
AO090124000048,2.80729435469941
AO090020000694,1.67006656663377
AO090020000544,0.485461092732374
AO090005001042,6.12657036182677
AO090001000260,5.72985732352441
AO090009000302,3.13087011248467
AO090010000199,3.21546807364146
AO090012000426,6.3914654535627
AO090023000070,0.831332733880359
AO090011000228,3.58200593890239
AO090009000095,3.42998379574299
AO090005000945,3.75134810321111
AO090010000618,1.64803962796691
AO090001000305,0.862518633186729
AO090003001050,8.35273788294801
AO090003000617,4.06037524066445
AO090010000135,5.61936458149345
AO090020000381,0.130704815001282
AO090001000606,13.4873488923978
AO090010000028,3.2149891265861
AO090001000360,4.06648416710553
AO090003001444,1.65210886161621
AO090701000366,0.404928642552992
AO090011000458,7.02572067439881
AO090003000208,1.304296469697
AO090038000278,4.54329936944457
AO090011000755,1.56297532880864
AO090005001359,0.344735520392735
AO090010000759,4.95632658484862
AO090120000081,7.09030053110289
AO090701000184,3.01736020475294
AO090102000471,4.23727402331618
AO090023000569,2.94144010970244
AO090010000651,2.23930417990148
AO090701000865,0
AO090026000093,1.57922170595667
AO090005000695,3.3968593416408
AO090701000613,3.44899014925033
AO090005000752,5.13535739304657
AO090003000299,6.82259770630396
AO090138000045,3.47726469885624
AO090005001534,2.8981909691064
AO090701000612,2.58030017432466
AO090005000160,10.1604694989397
AO090020000427,2.5183625061373
AO090005001153,3.45626189740392
AO090120000033,4.53592388345521
AO090012000184,4.62014876237742
AO090005000531,1.31315717940962
AO090023000045,0.711551836438663
AO090011000797,3.22310643545281
AO090120000058,5.51885444877315
AO090003000530,2.0916121805718
AO090023000493,3.77111805368917
AO090701000623,3.7528868810825
AO090003000792,0.758087927007436
AO090003000976,2.52805919764091
AO090012000878,6.95677165222728
AO090701000378,5.15567952654156
AO090120000152,6.72342597802618
AO090166000098,0.650246928041364
AO090020000417,1.08491019714428
AO090120000015,5.71532124636603
AO090038000389,2.39646560146527
AO090102000035,7.03798375048504
AO090001000403,2.99988188030311
AO090038000517,4.70942470700561
AO090011000370,3.44999203455149
AO090020000190,2.97897678009194
AO090011000017,7.08275057125141
AO090011000147,4.60423781106156
AO090001000507,0.561800242615083
AO090120000223,2.27313539413021
AO090023000325,1.57268055096158
AO090103000376,0.619540823106077
AO090010000678,1.73948000333629
AO090020000405,4.56503764393952
AO090011000869,1.96033812684311
AO090023000643,3.74426541067224
AO090026000236,2.84432990027592
AO090010000645,3.44787936337295
AO090003000962,6.59459690574252
AO090012000232,7.97471232510245
AO090003001277,2.33655396142863
AO090003000243,1.56751292593104
AO090113000139,2.47326573651043
AO090005000483,2.92169819987525
AO090113000052,5.34786683528945
AO090011000910,3.32781927839836
AO090001000153,2.41985356789668
AO090026000250,6.35746116265794
AO090701000400,2.99169903172897
AO090038000303,4.271850368945
AO090038000045,1.59636285708314
AO090001000425,2.48922652140835
AO090012000004,5.69307783394774
AO090701000054,4.25306402889037
AO090005000384,0.862803467381771
AO090020000140,4.37030801068816
AO090005000401,2.43290003594167
AO090003000327,5.28759777046832
AO090038000085,1.62000073886395
AO090023000401,3.53542317533359
AO090009000073,2.25540704141988
AO090001000348,3.19076818767078
AO090026000234,3.17400224645478
AO090009000146,1.25262352212704
AO090010000634,1.65210886161621
AO090005001058,3.03448566419303
AO090010000059,3.05683730661838
AO090003001542,2.5355724806658
AO090701000128,3.32217542824998
AO090012000809,4.84726316366613
AO090020000093,4.13027215404052
AO090003001183,5.63218930096434
AO090103000369,0.356285457377297
AO090113000119,3.85383661617166
AO090701000205,0.600247164255023
AO090005000039,3.64654658645018
AO090003000139,5.92604265579726
AO090023000329,3.54182941252708
AO090011000015,3.63285565708381
AO090003001253,3.62193096585091
AO090020000075,5.36509578772273
AO090011000144,1.43552141939213
AO090701000304,4.00879356127462
AO090020000529,4.94977059730252
AO090003000775,1.00660404527873
AO090023000139,4.60684201796827
AO090023000740,4.83329720153677
AO090005000005,0.681494905416685
AO090005001115,4.68957984156684
AO090003000990,0.793500561613695
AO090113000062,0.669773862817381
AO090005001041,0.763415232263413
AO090003000246,2.84215910801178
AO090120000026,4.14799864397202
AO090009000230,3.52321292260874
AO090026000119,0.202024181447634
AO090009000111,0
AO090701000049,5.00464731756998
AO090102000473,5.00179747094815
AO090701000654,2.06513607702026
AO090113000089,5.33326404356688
AO090005000610,0.778167217427923
AO090005000103,1.3867628889293
AO090026000082,0.323238690316214
AO090003000100,2.72597962166674
AO090005001338,4.99980313383852
AO090003001162,4.90741546723498
AO090001000017,0.699168327016263
AO090020000466,2.80811704524001
AO090005000356,2.46518861550062
AO090003000937,2.335973595318
AO090001000146,3.62304574915835
AO090003000396,2.46483983386289
AO090009000429,4.45106999124755
AO090010000367,1.13424949583914
AO090001000339,2.60507731548647
AO090023000938,3.79468754152472
AO090010000449,4.961809247
AO090166000052,1.87607432349023
AO090026000130,2.57813166303166
AO090009000527,2.23883911153598
AO090010000571,2.5407036909713
AO090102000508,8.2902584962396
AO090103000234,5.45970350362231
AO090120000375,3.43464737020211
AO090023000064,0.0530655951268589
AO090113000177,2.84818374473128
AO090009000354,4.23483600604154
AO090005001541,2.17498374069155
AO090102000434,4.94591413404011
AO090010000093,5.08934351769753
AO090120000386,2.8219662191199
AO090701000655,2.13430331404964
AO090023000963,4.04131244610734
AO090038000306,2.27331511704246
AO090020000174,3.93260169830558
AO090001000244,5.69952449220179
AO090005001213,2.21172193634946
AO090003000335,2.26333799153304
